game_date,pitcher_name,pitcher_home_away,batter,batter_stance,opponent,pitch_name,release_spin_rate,spin_axis,effective_speed,pitch_result,exit_velocity,game_type,season_type,at_bat_outcome,at_bat_number,strikes
10/15/2022,"Musgrove, Joe",home,"Freeman, Freddie",L,LAD,4-Seam Fastball,2600,220,95.2,strike,58.8,Divisional Series,Post Season,,3,2
10/15/2022,"Musgrove, Joe",home,"Freeman, Freddie",L,LAD,Curveball,2683,42,80.4,strike,,Divisional Series,Post Season,,3,1
10/15/2022,"Musgrove, Joe",home,"Freeman, Freddie",L,LAD,4-Seam Fastball,2565,222,95.2,strike,,Divisional Series,Post Season,,3,0
10/15/2022,"Musgrove, Joe",home,"Freeman, Freddie",L,LAD,4-Seam Fastball,2493,205,91.2,ball,,Divisional Series,Post Season,,3,0
10/15/2022,"Musgrove, Joe",home,"Freeman, Freddie",L,LAD,Slider,2696,57,81.6,ball,,Divisional Series,Post Season,,3,0
10/15/2022,"Musgrove, Joe",home,"Turner, Trea",R,LAD,Cutter,2528,203,92.1,in play,75.5,Divisional Series,Post Season,field_out,2,0
10/15/2022,"Musgrove, Joe",home,"Turner, Trea",R,LAD,Curveball,2866,35,81.8,ball,,Divisional Series,Post Season,,2,0
10/15/2022,"Musgrove, Joe",home,"Betts, Mookie",R,LAD,4-Seam Fastball,2571,213,94.6,strike,,Divisional Series,Post Season,strikeout,1,2
10/15/2022,"Musgrove, Joe",home,"Betts, Mookie",R,LAD,Cutter,2567,208,91.1,strike,,Divisional Series,Post Season,,1,1
10/15/2022,"Musgrove, Joe",home,"Betts, Mookie",R,LAD,Curveball,2766,41,81.2,ball,,Divisional Series,Post Season,,1,1
10/15/2022,"Musgrove, Joe",home,"Betts, Mookie",R,LAD,Curveball,2864,36,82.7,ball,,Divisional Series,Post Season,,1,1
10/15/2022,"Musgrove, Joe",home,"Betts, Mookie",R,LAD,4-Seam Fastball,2520,218,93.8,strike,,Divisional Series,Post Season,,1,0
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Changeup,2157,231,88.3,in play,82.3,Wild Card,Post Season,field_out,56,2
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Curveball,2888,40,81.4,strike,63.5,Wild Card,Post Season,,56,2
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2823,208,92.0,strike,71.7,Wild Card,Post Season,,56,1
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Slider,2941,59,81.4,strike,,Wild Card,Post Season,,56,0
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,4-Seam Fastball,2762,205,92.9,in play,109.1,Wild Card,Post Season,field_out,55,0
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Curveball,2863,47,81.9,ball,,Wild Card,Post Season,,55,0
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Curveball,2942,42,81.9,ball,,Wild Card,Post Season,,55,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,3007,34,82.0,in play,91.3,Wild Card,Post Season,field_out,54,2
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,3064,47,82.2,strike,,Wild Card,Post Season,,54,1
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,3023,45,82.4,strike,,Wild Card,Post Season,,54,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2859,36,81.4,ball,,Wild Card,Post Season,walk,53,2
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,4-Seam Fastball,2484,202,92.5,strike,77.1,Wild Card,Post Season,,53,1
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2834,43,80.4,ball,,Wild Card,Post Season,,53,1
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Cutter,2494,203,90.0,strike,,Wild Card,Post Season,,53,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,4-Seam Fastball,2621,214,92.6,ball,,Wild Card,Post Season,,53,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Cutter,2684,190,90.5,ball,,Wild Card,Post Season,,53,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2762,207,93.3,in play,102.0,Wild Card,Post Season,field_out,47,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Slider,3061,44,83.1,ball,,Wild Card,Post Season,,47,0
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,3022,45,82.7,strike,,Wild Card,Post Season,strikeout,46,2
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2935,45,82.9,ball,,Wild Card,Post Season,,46,2
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2934,55,82.0,strike,53.2,Wild Card,Post Season,,46,1
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2979,47,83.0,ball,,Wild Card,Post Season,,46,1
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2922,55,82.0,strike,,Wild Card,Post Season,,46,0
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Slider,2887,44,83.6,in play,76.6,Wild Card,Post Season,field_out,45,2
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Slider,2885,55,82.1,strike,,Wild Card,Post Season,,45,1
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Curveball,2883,40,81.3,strike,,Wild Card,Post Season,,45,0
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Cutter,2712,208,90.8,ball,,Wild Card,Post Season,,45,0
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Changeup,2215,232,87.0,strike,,Wild Card,Post Season,strikeout,39,2
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Curveball,2988,37,81.5,strike,,Wild Card,Post Season,,39,1
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Curveball,2937,34,81.3,strike,,Wild Card,Post Season,,39,0
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,4-Seam Fastball,2710,209,93.4,in play,99.6,Wild Card,Post Season,field_out,38,2
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Sinker,2561,214,93.3,strike,74.0,Wild Card,Post Season,,38,2
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Curveball,2956,40,82.4,strike,,Wild Card,Post Season,,38,1
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Cutter,2625,195,89.7,strike,,Wild Card,Post Season,,38,0
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2737,200,90.7,strike,,Wild Card,Post Season,strikeout,37,2
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Slider,2971,40,83.8,ball,,Wild Card,Post Season,,37,2
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,4-Seam Fastball,2765,216,92.4,strike,,Wild Card,Post Season,,37,1
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2800,208,91.0,strike,90.8,Wild Card,Post Season,,37,0
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Sinker,2605,209,93.9,in play,95.1,Wild Card,Post Season,single,36,1
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,4-Seam Fastball,2586,211,93.1,strike,77.7,Wild Card,Post Season,,36,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2754,213,94.7,strike,,Wild Card,Post Season,strikeout,30,2
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Changeup,2193,233,90.0,ball,,Wild Card,Post Season,,30,2
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2769,226,95.0,strike,,Wild Card,Post Season,,30,2
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2803,222,94.4,strike,,Wild Card,Post Season,,30,1
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Cutter,2877,206,92.6,ball,,Wild Card,Post Season,,30,1
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Cutter,2770,199,91.4,strike,,Wild Card,Post Season,,30,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,2958,38,83.3,ball,,Wild Card,Post Season,,30,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Slider,3006,59,83.2,in play,88.8,Wild Card,Post Season,field_out,29,2
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2877,42,82.1,strike,,Wild Card,Post Season,,29,1
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Sinker,2529,209,94.5,strike,,Wild Card,Post Season,,29,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2594,218,94.4,in play,74.3,Wild Card,Post Season,field_out,28,1
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2559,205,89.9,strike,,Wild Card,Post Season,,28,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2600,212,93.6,ball,,Wild Card,Post Season,,28,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2534,217,92.9,ball,,Wild Card,Post Season,,28,0
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,4-Seam Fastball,2719,202,94.8,strike,,Wild Card,Post Season,strikeout,22,2
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Curveball,2935,53,82.8,strike,,Wild Card,Post Season,,22,1
10/9/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,4-Seam Fastball,2689,216,94.3,strike,82.3,Wild Card,Post Season,,22,0
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Cutter,2739,180,91.0,in play,56.9,Wild Card,Post Season,field_out,21,1
10/9/2022,"Musgrove, Joe",away,"Escobar, Eduardo",L,NYM,Curveball,2799,50,81.2,strike,,Wild Card,Post Season,,21,0
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Cutter,2676,210,90.3,in play,95.7,Wild Card,Post Season,field_out,20,1
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Cutter,2633,218,91.8,ball,,Wild Card,Post Season,,20,1
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2545,203,93.8,strike,82.0,Wild Card,Post Season,,20,0
10/9/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2472,214,93.1,ball,,Wild Card,Post Season,,20,0
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,4-Seam Fastball,2714,215,94.1,in play,78.4,Wild Card,Post Season,field_out,16,1
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,4-Seam Fastball,2691,216,94.1,strike,,Wild Card,Post Season,,16,0
10/9/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,4-Seam Fastball,2732,211,92.4,ball,,Wild Card,Post Season,,16,0
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,4-Seam Fastball,2655,210,93.5,in play,91.0,Wild Card,Post Season,field_out,15,2
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,4-Seam Fastball,2662,215,94.9,strike,,Wild Card,Post Season,,15,1
10/9/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2754,215,91.9,strike,77.9,Wild Card,Post Season,,15,0
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Sinker,2490,207,94.0,in play,80.0,Wild Card,Post Season,field_out,14,1
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,4-Seam Fastball,2635,208,93.9,ball,,Wild Card,Post Season,,14,1
10/9/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Curveball,2847,43,81.7,strike,,Wild Card,Post Season,,14,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Cutter,2779,209,90.7,in play,72.5,Wild Card,Post Season,field_out,6,1
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2654,218,94.0,strike,,Wild Card,Post Season,,6,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Cutter,2784,206,92.4,ball,,Wild Card,Post Season,,6,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,2944,54,83.0,ball,,Wild Card,Post Season,,6,0
10/9/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2696,214,93.7,ball,,Wild Card,Post Season,,6,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Sinker,2521,211,94.0,in play,96.4,Wild Card,Post Season,field_out,5,0
10/9/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,4-Seam Fastball,2770,201,92.6,ball,,Wild Card,Post Season,,5,0
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2696,211,91.6,in play,74.0,Wild Card,Post Season,field_out,4,2
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2734,207,94.8,ball,,Wild Card,Post Season,,4,2
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Changeup,2028,235,89.1,ball,,Wild Card,Post Season,,4,2
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2646,210,93.8,strike,56.8,Wild Card,Post Season,,4,2
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Slider,2848,42,84.2,ball,,Wild Card,Post Season,,4,2
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2557,214,93.9,strike,62.2,Wild Card,Post Season,,4,1
10/9/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2420,212,90.5,strike,,Wild Card,Post Season,,4,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Curveball,2883,42,80.2,in play,91.2,Regular Season,Regular Season,field_out,41,2
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,4-Seam Fastball,2690,213,94.5,ball,,Regular Season,Regular Season,,41,2
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Changeup,2070,231,87.9,strike,87.8,Regular Season,Regular Season,,41,1
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,4-Seam Fastball,2525,215,93.2,strike,101.7,Regular Season,Regular Season,,41,0
10/3/2022,"Musgrove, Joe",home,"Davis, J.D.",R,SF,Sinker,2460,209,93.7,in play,63.9,Regular Season,Regular Season,field_out,40,1
10/3/2022,"Musgrove, Joe",home,"Davis, J.D.",R,SF,Curveball,2753,45,80.1,strike,,Regular Season,Regular Season,,40,0
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Slider,2882,52,82.6,in play,59.2,Regular Season,Regular Season,field_out,39,2
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Cutter,2576,204,90.7,strike,,Regular Season,Regular Season,,39,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,4-Seam Fastball,2560,215,93.6,ball,,Regular Season,Regular Season,,39,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,4-Seam Fastball,2549,213,93.6,ball,,Regular Season,Regular Season,,39,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Curveball,2721,47,79.2,strike,,Regular Season,Regular Season,,39,0
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2576,218,94.0,in play,68.3,Regular Season,Regular Season,field_out,35,1
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Cutter,2551,211,91.2,strike,,Regular Season,Regular Season,,35,0
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Changeup,1839,224,86.9,ball,,Regular Season,Regular Season,,35,0
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Sinker,2420,208,92.7,in play,63.1,Regular Season,Regular Season,field_out,34,2
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Curveball,2765,44,79.7,ball,,Regular Season,Regular Season,,34,2
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Sinker,2573,206,93.0,strike,94.6,Regular Season,Regular Season,,34,1
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Cutter,2562,212,90.9,strike,,Regular Season,Regular Season,,34,0
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,Slider,2922,53,81.8,in play,92.7,Regular Season,Regular Season,single,33,2
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,Curveball,2674,46,79.9,strike,65.7,Regular Season,Regular Season,,33,2
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,4-Seam Fastball,2552,206,92.7,ball,,Regular Season,Regular Season,,33,2
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,4-Seam Fastball,2608,216,93.4,strike,,Regular Season,Regular Season,,33,1
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,Cutter,2619,214,90.7,strike,101.7,Regular Season,Regular Season,,33,0
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2773,42,81.6,in play,96.2,Regular Season,Regular Season,single,32,2
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,4-Seam Fastball,2612,221,93.9,strike,,Regular Season,Regular Season,,32,1
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Cutter,2568,217,90.9,ball,,Regular Season,Regular Season,,32,1
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Sinker,2422,200,91.9,ball,,Regular Season,Regular Season,,32,1
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2799,35,79.4,strike,,Regular Season,Regular Season,,32,0
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Slider,2856,57,81.7,in play,84.2,Regular Season,Regular Season,field_out,31,0
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Sinker,2479,208,93.3,in play,87.7,Regular Season,Regular Season,field_out,27,2
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Slider,2691,60,81.7,ball,,Regular Season,Regular Season,,27,2
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Slider,2754,46,82.3,ball,,Regular Season,Regular Season,,27,2
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Sinker,2429,210,93.4,strike,,Regular Season,Regular Season,,27,1
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Sinker,2448,213,92.7,strike,,Regular Season,Regular Season,,27,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,4-Seam Fastball,2483,219,94.6,ball,,Regular Season,Regular Season,walk,26,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Slider,2860,50,83.6,ball,,Regular Season,Regular Season,,26,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Cutter,2742,201,91.7,ball,,Regular Season,Regular Season,,26,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Cutter,2638,192,90.8,ball,,Regular Season,Regular Season,,26,0
10/3/2022,"Musgrove, Joe",home,"Davis, J.D.",R,SF,Sinker,2443,204,93.6,in play,57.4,Regular Season,Regular Season,field_out,25,1
10/3/2022,"Musgrove, Joe",home,"Davis, J.D.",R,SF,Curveball,2686,43,80.6,strike,,Regular Season,Regular Season,,25,0
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Slider,2789,58,83.6,ball,,Regular Season,Regular Season,walk,24,2
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,4-Seam Fastball,2556,215,94.8,strike,66.4,Regular Season,Regular Season,,24,2
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,4-Seam Fastball,2536,215,95.3,ball,,Regular Season,Regular Season,,24,2
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,4-Seam Fastball,2572,216,94.6,strike,,Regular Season,Regular Season,,24,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Changeup,2077,227,88.0,ball,,Regular Season,Regular Season,,24,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Slider,2781,51,82.8,ball,,Regular Season,Regular Season,,24,1
10/3/2022,"Musgrove, Joe",home,"Flores, Wilmer",R,SF,Cutter,2564,207,91.2,strike,,Regular Season,Regular Season,,24,0
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Changeup,2077,228,87.0,strike,,Regular Season,Regular Season,strikeout,23,2
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Curveball,2686,37,80.8,strike,75.9,Regular Season,Regular Season,,23,2
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Cutter,2585,191,91.1,strike,,Regular Season,Regular Season,,23,1
10/3/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Changeup,1804,229,85.6,strike,,Regular Season,Regular Season,,23,0
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Curveball,2696,41,79.9,strike,,Regular Season,Regular Season,strikeout,17,2
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Slider,2864,51,82.1,ball,,Regular Season,Regular Season,,17,2
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Sinker,2474,214,93.4,strike,,Regular Season,Regular Season,,17,1
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Cutter,2598,201,90.9,strike,78.7,Regular Season,Regular Season,,17,0
10/3/2022,"Musgrove, Joe",home,"Bart, Joey",R,SF,Curveball,2818,42,81.0,ball,,Regular Season,Regular Season,,17,0
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,Cutter,2650,193,90.4,in play,75.3,Regular Season,Regular Season,field_out,16,1
10/3/2022,"Musgrove, Joe",home,"Wade Jr., LaMonte",L,SF,Slider,2760,45,80.8,strike,,Regular Season,Regular Season,,16,0
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Slider,2780,47,81.6,strike,,Regular Season,Regular Season,strikeout,15,2
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Slider,2706,55,80.4,strike,,Regular Season,Regular Season,,15,1
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2687,42,79.0,strike,,Regular Season,Regular Season,,15,0
10/3/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2660,38,78.5,ball,,Regular Season,Regular Season,,15,0
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Changeup,1954,231,88.3,strike,,Regular Season,Regular Season,strikeout,10,2
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Changeup,2135,232,88.3,ball,,Regular Season,Regular Season,,10,2
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Curveball,2865,37,81.3,ball,,Regular Season,Regular Season,,10,2
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,4-Seam Fastball,2734,213,93.8,strike,89.8,Regular Season,Regular Season,,10,1
10/3/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Slider,2803,48,82.6,strike,,Regular Season,Regular Season,,10,0
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Cutter,2817,211,91.9,strike,,Regular Season,Regular Season,strikeout,9,2
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Slider,2949,56,82.2,strike,,Regular Season,Regular Season,,9,1
10/3/2022,"Musgrove, Joe",home,"Estrada, Thairo",R,SF,Sinker,2505,207,93.1,strike,,Regular Season,Regular Season,,9,0
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Changeup,2040,234,87.4,strike,,Regular Season,Regular Season,strikeout,8,2
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Slider,2932,36,83.1,strike,,Regular Season,Regular Season,,8,1
10/3/2022,"Musgrove, Joe",home,"Pederson, Joc",L,SF,Cutter,2784,212,91.4,ball,,Regular Season,Regular Season,,8,1
